hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity
N-a941a018,Named Junction,BTP036 - Police Thimmaiah Circle (GPO),Cubbon Park,12.9810543,77.5943219,83,81,1,0.0361,0.0843,0.1205,26,2024-03-26T21:33:46+00:00,NO PARKING,26.61
N-a7daae55,Named Junction,"BTP127 - Sagar Hospital, Jayanagar",Jayanagara,12.9273819,77.5974821,70,63,0,0.2429,0.7,0.1429,17,2024-04-08T05:06:46+00:00,NO PARKING,26.58
N-ffc29702,Named Junction,"BTP179 - 9th Block, 28th Main, Jayanagar",Jayanagara,12.9170085,77.5950962,101,90,0,0.0891,0.8911,0.1386,18,2024-04-07T21:40:46+00:00,WRONG PARKING,26.57
N-e011da3c,Named Junction,BTP136 - Hosur-Tavarkere Road Junction,Adugodi,12.9370041,77.6101273,51,51,0,0.0588,0.2157,0.3725,21,2024-04-06T22:29:46+00:00,WRONG PARKING,26.44
N-f6987419,Named Junction,BTP217 - Baleyele Junction,V.V.Puram (C.Pet),12.9573813,77.5694478,85,83,0,0.0588,0.0941,0.0118,33,2024-04-07T04:41:46+00:00,NO PARKING,26.3
N-6e2ba48c,Named Junction,BTP212 - Minto Junction,V.V.Puram (C.Pet),12.9603143,77.5714076,78,68,1,0.1154,0.0385,0.1282,22,2024-04-06T04:41:46+00:00,NO PARKING,26.28
N-911b2c4b,Named Junction,BTP140 - Madiwala Check Post,Madiwala,12.9309067,77.6110863,41,37,2,0.2683,0.5366,0.1463,23,2024-03-29T00:44:46+00:00,WRONG PARKING,26.19
U-aa7645bc,Discovered Unknown,Unknown Hotspot U-0229,Pulikeshinagar(F.Town),12.9924885,77.611933,76,67,0,0.0263,0.0,0.0,11,2024-03-04T03:46:46+00:00,NO PARKING,26.15
N-f1522165,Named Junction,BTP130 - GD Mara Junction,J.P. Nagar,12.9075832,77.6001693,133,116,0,0.0,0.0075,0.015,16,2024-04-01T07:01:46+00:00,NO PARKING,25.89
N-4328d32c,Named Junction,BTP126 - Dairy Circle,Adugodi,12.9373281,77.6035814,73,69,1,0.0822,0.1233,0.0685,26,2024-04-05T21:14:46+00:00,NO PARKING,25.86
U-dc42b8b6,Discovered Unknown,Unknown Hotspot U-0174,K.G. Halli,13.0079407,77.6129229,36,36,0,0.0,0.1667,0.25,25,2024-04-03T02:25:46+00:00,NO PARKING,25.86
N-7231211d,Named Junction,BTP184 - Lalbagh West Gate,Basavanagudi,12.9479605,77.5798414,99,97,0,0.0101,0.0101,0.0202,29,2024-04-08T00:58:46+00:00,NO PARKING,25.68
U-7439b46c,Discovered Unknown,Unknown Hotspot U-0369,Banaswadi,12.9916136,77.6524204,128,106,1,0.0,1.0,0.0,4,2024-01-04T01:45:46+00:00,PARKING IN A MAIN ROAD,25.66
U-01c5460e,Discovered Unknown,Unknown Hotspot U-0302,Mico Layout,12.9222759,77.6104548,30,29,0,0.4333,0.8,0.1,19,2024-04-06T21:01:46+00:00,WRONG PARKING,25.6
U-3570bf54,Discovered Unknown,Unknown Hotspot U-0237,K.G. Halli,13.0419605,77.6136467,40,39,0,0.25,0.475,0.025,18,2024-04-02T01:46:46+00:00,WRONG PARKING,25.59
U-610e4d83,Discovered Unknown,Unknown Hotspot U-0376,Yelahanka,13.1199416,77.6100166,39,38,0,0.6154,0.0,0.0,9,2024-01-15T21:36:46+00:00,WRONG PARKING,25.57
N-25d7a804,Named Junction,BTP061 - Bhashyam Circle,Magadi Road,12.9842975,77.5546616,58,57,1,0.0517,0.0517,0.0345,39,2024-04-07T23:05:46+00:00,WRONG PARKING,25.52
N-2e6c4e7b,Named Junction,BTP214 - 5th Main Chamrajpet Junction,Chamarajpet,12.9580301,77.5672278,118,111,2,0.0339,0.4831,0.0,17,2024-03-26T03:25:46+00:00,NO PARKING,25.5
U-d2849aa3,Discovered Unknown,Unknown Hotspot U-0393,Electronic City,12.8509305,77.6574505,116,100,0,0.0,0.0,0.0431,4,2023-12-30T08:04:46+00:00,WRONG PARKING,25.46
N-ea777e73,Named Junction,"BTP186 - 9th Cross, 4th Main, Jayanagar",Basavanagudi,12.9387561,77.5791377,100,87,2,0.0,0.0,0.01,26,2024-04-07T22:05:46+00:00,NO PARKING,25.38
N-5a4b5af8,Named Junction,BTP143 - ASC Junction,Halasur,12.9694987,77.6197458,24,18,0,0.125,0.0417,0.625,11,2024-04-03T22:21:46+00:00,NO PARKING,25.26
N-2a4ca7e5,Named Junction,BTP214 - 5th Main Chamrajpet Junction,Vijayanagara,12.9759017,77.5315566,103,101,0,0.0194,0.0485,0.0097,25,2024-03-26T06:09:46+00:00,WRONG PARKING,25.25
U-05df2130,Discovered Unknown,Unknown Hotspot U-0324,Hennuru,13.068787,77.6260371,43,41,0,0.0,0.1163,0.3953,12,2024-04-05T04:39:46+00:00,NO PARKING,25.23
U-35902f49,Discovered Unknown,Unknown Hotspot U-0209,HAL Old Airport,12.9697503,77.7004333,54,51,0,0.037,0.2037,0.0185,16,2024-04-07T04:47:46+00:00,NO PARKING,25.13
U-5cbe856c,Discovered Unknown,Unknown Hotspot U-0097,Bellandur,12.8952046,77.67584,79,64,0,0.0,0.0,0.0127,9,2024-03-15T04:12:46+00:00,WRONG PARKING,25.06
N-51107403,Named Junction,BTP126 - Dairy Circle,Wilson Garden,12.9373618,77.5999048,48,47,0,0.1042,0.2292,0.125,30,2024-04-03T20:43:46+00:00,NO PARKING,25.04
U-79451e09,Discovered Unknown,Unknown Hotspot U-0202,HSR Layout,12.9035192,77.6420905,57,30,3,0.2281,0.0,0.0,8,2024-04-05T05:03:46+00:00,WRONG PARKING,24.88
N-7a3984a5,Named Junction,BTP048 - Shanthala Junction,Upparpet,12.9763055,77.5716207,56,54,3,0.0714,0.1071,0.2143,18,2024-04-02T05:13:46+00:00,WRONG PARKING,24.8
N-8c66f5d9,Named Junction,BTP063 - Siddalingaiah Circle,Halasuru Gate,12.9708693,77.5927746,77,72,0,0.0909,0.0,0.0519,23,2024-04-06T19:17:46+00:00,NO PARKING,24.76
U-131ae17f,Discovered Unknown,Unknown Hotspot U-0245,Whitefield,12.9855012,77.7457358,95,76,0,0.0,0.9474,0.0105,7,2024-03-06T05:50:46+00:00,PARKING IN A MAIN ROAD,24.67
N-a6be7fc5,Named Junction,BTP037 - KR Circle,Upparpet,12.9766307,77.583476,64,63,0,0.1094,0.0469,0.0156,28,2024-03-31T03:55:46+00:00,WRONG PARKING,24.61
U-667b93b2,Discovered Unknown,Unknown Hotspot U-0193,J.P. Nagar,12.9014316,77.5937774,51,24,3,0.0,0.0196,0.0,15,2024-04-06T22:54:46+00:00,NO PARKING,24.59
N-fe1cac9f,Named Junction,"BTP093 - Toll Gate, Mysore Road",Chamarajpet,12.9576652,77.5530534,37,34,1,0.1081,0.6216,0.3243,18,2024-04-03T02:35:46+00:00,NO PARKING,24.53
U-3e130199,Discovered Unknown,Unknown Hotspot U-0060,Kengeri,12.9114002,77.4803454,43,43,1,0.0233,0.2558,0.0465,20,2024-03-29T06:00:46+00:00,NO PARKING,24.31
N-6feb0773,Named Junction,BTP104 - Medical College Circle,V.V.Puram (C.Pet),12.9595865,77.5741658,51,48,0,0.2549,0.0784,0.0,23,2024-04-03T05:37:46+00:00,NO PARKING,24.25
U-c6a2e643,Discovered Unknown,Unknown Hotspot U-0328,Thalagattapura,12.8795786,77.5453776,44,41,0,0.0,0.0227,0.0227,23,2024-04-07T21:25:46+00:00,WRONG PARKING,24.24
U-9efb42d8,Discovered Unknown,Unknown Hotspot U-0379,Jalahalli,13.0456411,77.5485741,48,46,0,0.0625,0.6875,0.375,8,2024-02-09T22:10:46+00:00,NO PARKING,24.15
N-d4211aeb,Named Junction,BTP030 - Mekhri Circle,Sadashivanagar,13.0114713,77.5835619,60,57,0,0.0333,0.2167,0.2167,20,2024-04-07T08:42:46+00:00,WRONG PARKING,24.09
U-0e0b3934,Discovered Unknown,Unknown Hotspot U-0348,Mico Layout,12.924071,77.6095016,31,31,0,0.5161,1.0,0.0,14,2024-04-07T05:22:46+00:00,WRONG PARKING,23.96
U-9613bb41,Discovered Unknown,Unknown Hotspot U-0256,Hulimavu,12.8729625,77.5942169,48,46,0,0.0208,0.0,0.3333,9,2024-03-04T06:10:46+00:00,WRONG PARKING,23.85
N-af9b6d1e,Named Junction,BTP053 - Three Let Junction,High ground,12.9839718,77.5817777,50,50,0,0.08,0.1,0.12,25,2024-03-29T02:24:46+00:00,WRONG PARKING,23.66
U-f8d5bbe9,Discovered Unknown,Unknown Hotspot U-0281,Madiwala,12.9271671,77.6209591,37,36,0,0.0541,0.0,0.027,25,2024-04-02T01:10:46+00:00,WRONG PARKING,23.59
U-4617b284,Discovered Unknown,Unknown Hotspot U-0293,Yeshwanthpura,13.0211026,77.5284622,32,30,0,0.2188,0.0,0.0625,20,2024-03-31T03:30:46+00:00,WRONG PARKING,23.53
U-8a461593,Discovered Unknown,Unknown Hotspot U-0276,Thalagattapura,12.8741873,77.5408085,38,37,0,0.0263,0.2105,0.0789,22,2024-03-26T07:29:46+00:00,WRONG PARKING,23.45
N-b0afb329,Named Junction,BTP134 - Mico Bande,Adugodi,12.945152,77.602685,41,41,0,0.0488,0.0488,0.1707,26,2024-03-22T05:25:46+00:00,WRONG PARKING,23.44
N-faa9e091,Named Junction,BTP037 - KR Circle,Halasuru Gate,12.9761176,77.5847617,40,40,1,0.125,0.1,0.075,27,2024-03-19T23:56:46+00:00,WRONG PARKING,23.42
N-3b230695,Named Junction,"BTP159 - JP Nagar Metro, ORR",J.P. Nagar,12.905873,77.5735905,64,62,0,0.0625,0.0312,0.0469,24,2024-04-04T08:41:46+00:00,NO PARKING,23.32
N-c9fa6f77,Named Junction,BTP020 - Hosahalli Metro Station,Magadi Road,12.9710538,77.5465548,66,61,1,0.0152,0.0152,0.0455,24,2024-03-28T20:53:46+00:00,NO PARKING,23.18
N-d3aa905e,Named Junction,BTP205 - Modi Hospital Junction,Rajajinagar,12.9976781,77.5475278,38,36,4,0.0526,0.0263,0.1579,21,2024-04-07T22:56:46+00:00,WRONG PARKING,23.06
N-d781bb58,Named Junction,BTP057 - Anand Rao Junction,Chamarajpet,12.9794994,77.5707143,21,21,0,0.0476,0.0,0.5714,12,2024-04-05T19:19:46+00:00,NO PARKING,22.98
U-e80bd445,Discovered Unknown,Unknown Hotspot U-0042,Jalahalli,13.0489809,77.543353,44,44,0,0.0682,0.7045,0.0,16,2024-04-02T06:03:46+00:00,NO PARKING,22.86
U-5bd05ea4,Discovered Unknown,Unknown Hotspot U-0195,Rajajinagar,13.0159939,77.5439928,30,30,0,0.0667,0.0,0.2333,22,2024-04-08T01:03:46+00:00,WRONG PARKING,22.85
U-8496eaa2,Discovered Unknown,Unknown Hotspot U-0254,High ground,12.9935393,77.5955619,40,35,0,0.025,0.025,0.0,21,2024-04-07T21:05:46+00:00,WRONG PARKING,22.7
U-e2025135,Discovered Unknown,Unknown Hotspot U-0345,Pulikeshinagar(F.Town),13.007129,77.6215888,73,53,0,0.0137,0.0,0.0411,6,2024-04-07T03:44:46+00:00,NO PARKING,22.62
N-42f44344,Named Junction,BTP051 - Safina Plaza Junction,Ashok Nagar,12.9749057,77.607987,46,45,3,0.0217,0.0217,0.1087,23,2024-04-01T05:00:46+00:00,WRONG PARKING,22.58
U-3e2cedab,Discovered Unknown,Unknown Hotspot U-0305,Hebbala,13.055761,77.594073,53,46,0,0.0,0.0377,0.0189,13,2024-04-04T00:46:46+00:00,NO PARKING,22.46
U-a25e2e06,Discovered Unknown,Unknown Hotspot U-0132,Kamakshipalya,12.9854451,77.4798544,55,52,1,0.0182,0.0182,0.0182,11,2024-04-08T00:06:46+00:00,WRONG PARKING,22.45
U-cef64524,Discovered Unknown,Unknown Hotspot U-0300,Whitefield,12.9557216,77.7208288,27,26,0,0.2593,0.1852,0.2222,16,2024-04-08T05:08:46+00:00,WRONG PARKING,22.37
U-ee5f6ece,Discovered Unknown,Unknown Hotspot U-0334,Chikkajala,13.1612798,77.6265293,29,29,0,0.069,0.2759,0.5517,11,2024-03-03T21:27:46+00:00,WRONG PARKING,22.23
U-257bf62e,Discovered Unknown,Unknown Hotspot U-0262,HAL Old Airport,12.9561954,77.7111769,31,31,2,0.4194,0.0645,0.0645,10,2024-03-14T20:50:46+00:00,WRONG PARKING,22.18
U-7e3a447a,Discovered Unknown,Unknown Hotspot U-0335,HSR Layout,12.9073073,77.6351875,33,31,0,0.0303,0.0,0.2121,16,2024-03-09T01:00:46+00:00,WRONG PARKING,22.13
U-01cad163,Discovered Unknown,Unknown Hotspot U-0152,Ashok Nagar,12.9673164,77.6084668,39,34,0,0.0256,0.0256,0.1282,15,2024-02-27T04:26:46+00:00,NO PARKING,22.12
N-d1d43be0,Named Junction,BTP038 - Mysore Bank Junction,City Market,12.9706635,77.5797355,67,65,0,0.0149,0.0,0.0299,21,2024-03-31T06:21:46+00:00,WRONG PARKING,22.02
N-fadbdee6,Named Junction,"BTP024 - NPS, Vijayanagar",Vijayanagara,12.9852673,77.5480257,46,42,2,0.0217,0.0435,0.0652,24,2024-04-05T23:00:46+00:00,WRONG PARKING,21.97
N-99edbc8e,Named Junction,"BTP093 - Toll Gate, Mysore Road",Magadi Road,12.9600387,77.5516903,44,41,0,0.0682,0.1136,0.25,12,2024-04-04T20:04:46+00:00,NO PARKING,21.93
N-ed3addfb,Named Junction,BTP136 - Hosur-Tavarkere Road Junction,Madiwala,12.9322893,77.6099702,15,15,0,0.4,0.4,0.2,12,2024-03-22T06:39:46+00:00,NO PARKING,21.89
U-a2b1c776,Discovered Unknown,Unknown Hotspot U-0164,Yeshwanthpura,13.0284059,77.5618733,35,33,1,0.0286,0.2286,0.1143,16,2024-03-26T23:23:46+00:00,NO PARKING,21.88
U-f1b42198,Discovered Unknown,Unknown Hotspot U-0373,Banaswadi,13.0035423,77.6627741,69,45,0,0.0145,0.0,0.029,6,2024-02-03T06:20:46+00:00,NO PARKING,21.83
N-2564782b,Named Junction,BTP158 - Devegowda Petrol Bunk,Banashankari,12.9212451,77.5602959,45,45,0,0.1556,0.0667,0.1111,16,2024-04-06T05:34:46+00:00,WRONG PARKING,21.8
N-ee953b3a,Named Junction,"BTP114 - KR Road Junction, Near JSS",Banashankari,12.9242347,77.5748945,63,63,0,0.0159,0.0635,0.1429,14,2024-04-03T01:16:46+00:00,NO PARKING,21.65
U-5febb294,Discovered Unknown,Unknown Hotspot U-0367,K.R. Pura,13.0131563,77.6992312,31,31,0,0.3548,0.0645,0.0645,12,2024-03-29T20:07:46+00:00,NO PARKING,21.46
N-f7fe5406,Named Junction,BTP184 - Lalbagh West Gate,Wilson Garden,12.9485192,77.5805975,70,66,0,0.0429,0.0286,0.0,17,2024-04-08T05:35:46+00:00,NO PARKING,21.43
U-fd4c2430,Discovered Unknown,Unknown Hotspot U-0160,HSR Layout,12.9215614,77.6451126,33,33,0,0.0606,0.0303,0.0606,19,2024-04-04T05:10:46+00:00,NO PARKING,21.27
N-d9734b73,Named Junction,BTP006 - Navarang Bar Junction,Rajajinagar,12.9909781,77.5575959,47,47,0,0.1489,0.0,0.0638,13,2024-04-08T00:07:46+00:00,WRONG PARKING,21.18
U-d3bc5650,Discovered Unknown,Unknown Hotspot U-0207,Whitefield,12.9793106,77.7513361,32,31,0,0.0,0.0938,0.25,15,2024-04-06T02:40:46+00:00,NO PARKING,21.1
U-efbebc93,Discovered Unknown,Unknown Hotspot U-0354,Hennuru,13.0681218,77.6294226,31,31,0,0.0323,0.4839,0.1613,18,2024-01-08T23:12:46+00:00,NO PARKING,21.03
U-3f41b525,Discovered Unknown,Unknown Hotspot U-0244,Mahadevapura,12.9867021,77.6901162,26,26,0,0.0,0.0,1.0,1,2024-01-24T19:58:46+00:00,WRONG PARKING,20.97
U-f4ee3b78,Discovered Unknown,Unknown Hotspot U-0227,Banaswadi,13.0019882,77.63267,47,46,0,0.0426,0.0213,0.0213,12,2024-03-12T05:04:46+00:00,NO PARKING,20.96
U-ab590378,Discovered Unknown,Unknown Hotspot U-0267,Wilson Garden,12.9415757,77.5851476,33,33,0,0.0909,0.0303,0.0303,18,2024-04-07T02:47:46+00:00,NO PARKING,20.91
U-ca1987f9,Discovered Unknown,Unknown Hotspot U-0333,Pulikeshinagar(F.Town),13.0059966,77.6206483,32,30,0,0.0,0.4688,0.75,1,2024-04-04T19:05:46+00:00,WRONG PARKING,20.91
N-516c606d,Named Junction,"BTP159 - JP Nagar Metro, ORR",K.S. Layout,12.9073474,77.5716624,37,37,0,0.0541,0.1081,0.1081,23,2024-04-01T20:54:46+00:00,NO PARKING,20.9
U-d87d356f,Discovered Unknown,Unknown Hotspot U-0269,Mahadevapura,12.977901,77.7129209,69,67,0,0.058,0.6232,0.0145,3,2024-02-29T20:40:46+00:00,WRONG PARKING,20.81
U-f3a087f2,Discovered Unknown,Unknown Hotspot U-0289,Whitefield,12.9661054,77.7491684,37,36,0,0.0,0.6757,0.1081,15,2024-04-04T23:54:46+00:00,NO PARKING,20.73
U-3d2421e0,Discovered Unknown,Unknown Hotspot U-0238,Sadashivanagar,13.03534,77.567507,30,30,0,0.1,0.1667,0.0333,23,2024-04-07T01:20:46+00:00,NO PARKING,20.7
U-54989fae,Discovered Unknown,Unknown Hotspot U-0366,Kamakshipalya,13.0141341,77.49208,59,57,0,0.0,0.0169,0.0169,8,2023-12-08T04:16:46+00:00,WRONG PARKING,20.66
N-79142732,Named Junction,"BTP101 - Blood Bank Circle, KH Road",Halasuru Gate,12.9616895,77.593534,29,27,0,0.2069,0.1379,0.069,19,2024-04-01T22:01:46+00:00,WRONG PARKING,20.65
N-6693bd7d,Named Junction,BTP077 - Halasuru Gate Junction,Halasuru Gate,12.9668068,77.5870361,30,23,2,0.2,0.0,0.0,17,2024-04-04T22:59:46+00:00,WRONG PARKING,20.59
N-c765e609,Named Junction,BTP035 - Basaweshwara Circle (LH) Junction,High ground,12.9847885,77.5881164,32,30,0,0.0,0.0312,0.1875,22,2024-04-02T01:38:46+00:00,NO PARKING,20.48
U-d816a377,Discovered Unknown,Unknown Hotspot U-0101,Kamakshipalya,12.9994666,77.4887382,54,54,0,0.0185,0.0185,0.0,9,2024-03-15T07:39:46+00:00,WRONG PARKING,20.4
N-4bfd5edc,Named Junction,BTP128 - Gorappanapalya Junction,Jayanagara,12.9215213,77.5993308,8,8,0,0.125,0.625,0.75,4,2024-03-01T21:44:46+00:00,PARKING IN A MAIN ROAD,20.32
U-ae364252,Discovered Unknown,Unknown Hotspot U-0240,Yeshwanthpura,13.0331954,77.5340757,35,31,0,0.0,0.0,0.0286,18,2024-04-04T05:24:46+00:00,WRONG PARKING,20.31
N-19a7f070,Named Junction,BTP034 - LRDE Junction,Cubbon Park,12.988158,77.59195,39,38,1,0.0,0.0513,0.0513,24,2024-04-07T04:30:46+00:00,WRONG PARKING,20.3
U-0cebaab4,Discovered Unknown,Unknown Hotspot U-0371,Thalagattapura,12.862511,77.5303238,46,42,0,0.0217,0.0435,0.0,12,2024-01-18T21:23:46+00:00,NO PARKING,20.24
U-d69108a3,Discovered Unknown,Unknown Hotspot U-0338,K.G. Halli,13.0329403,77.627336,38,27,0,0.0526,0.0263,0.3684,6,2024-03-03T20:55:46+00:00,NO PARKING,20.2
U-684cbce9,Discovered Unknown,Unknown Hotspot U-0298,Malleshwaram,13.0118992,77.5690461,34,31,0,0.0294,0.0882,0.0588,16,2024-04-08T05:29:46+00:00,WRONG PARKING,20.17
N-b1784e63,Named Junction,"BTP200 - 15th Cross, 33rd Main, JP Nagar",J.P. Nagar,12.9063283,77.5813878,28,24,0,0.0714,0.0,0.2143,17,2024-04-08T00:00:46+00:00,NO PARKING,20.11
U-2496b1e7,Discovered Unknown,Unknown Hotspot U-0030,Mahadevapura,13.0090398,77.7588526,41,38,0,0.0,0.0,0.0488,13,2024-02-07T01:32:46+00:00,NO PARKING,20.09
N-ba85aea1,Named Junction,"BTP026 - 1st Block Junction, Rajajinagar",Rajajinagar,13.0016552,77.5492515,47,47,3,0.0,0.0,0.0,18,2024-04-05T23:24:46+00:00,WRONG PARKING,20.06
N-0419f7d7,Named Junction,BTP128 - Gorappanapalya Junction,Mico Layout,12.92028,77.6005895,47,44,0,0.0,0.0638,0.0638,18,2024-04-04T21:03:46+00:00,NO PARKING,20.06
U-7cff88a6,Discovered Unknown,Unknown Hotspot U-0124,Jayanagara,12.9315211,77.5925501,46,44,0,0.0217,0.0,0.1087,9,2024-01-19T21:18:46+00:00,WRONG PARKING,20.06
U-6bbddca0,Discovered Unknown,Unknown Hotspot U-0385,Yelahanka,13.1214613,77.6145927,23,23,0,0.5652,0.087,0.1739,10,2024-04-02T19:56:46+00:00,WRONG PARKING,20.03
N-9f3a9702,Named Junction,BTP107 - National College Junction,V.V.Puram (C.Pet),12.9490965,77.5728812,66,55,0,0.0,0.0,0.0152,13,2024-03-29T22:10:46+00:00,NO PARKING,19.94
N-e9936cf6,Named Junction,BTP132 - Anepalya Junction,Adugodi,12.94933,77.6058906,24,21,0,0.125,0.0,0.2917,10,2024-04-01T22:09:46+00:00,NO PARKING,19.93
U-9db13c9e,Discovered Unknown,Unknown Hotspot U-0320,Jeevanbheemanagar,12.9781268,77.6365238,31,31,0,0.129,0.0645,0.0645,15,2024-03-24T04:23:46+00:00,NO PARKING,19.73
U-92662386,Discovered Unknown,Unknown Hotspot U-0288,HAL Old Airport,12.9500199,77.6897486,29,29,0,0.4138,0.069,0.1034,9,2024-02-29T06:23:46+00:00,NO PARKING,19.62
U-dc58605a,Discovered Unknown,Unknown Hotspot U-0233,Sheshadripuram,12.9933323,77.5681619,38,36,1,0.2105,0.1316,0.0,9,2024-03-17T22:33:46+00:00,NO PARKING,19.57
U-7940bd79,Discovered Unknown,Unknown Hotspot U-0224,Yelahanka,13.1168201,77.5779627,41,40,0,0.0244,0.0,0.0976,10,2024-02-22T21:57:46+00:00,NO PARKING,19.48
U-19f16ef2,Discovered Unknown,Unknown Hotspot U-0388,R.T. Nagar,12.9996177,77.5967949,57,33,0,0.0,0.0175,0.0,7,2024-03-08T03:12:46+00:00,WRONG PARKING,19.41
U-d0a9584e,Discovered Unknown,Unknown Hotspot U-0314,Rajajinagar,13.0131295,77.5347332,27,21,0,0.5185,0.2222,0.0,10,2024-04-04T05:30:46+00:00,NO PARKING,19.36
U-e49940be,Discovered Unknown,Unknown Hotspot U-0119,HSR Layout,12.9149163,77.6323226,40,37,0,0.05,0.025,0.0,12,2024-03-15T05:57:46+00:00,NO PARKING,19.25
U-f0635118,Discovered Unknown,Unknown Hotspot U-0301,Rajajinagar,13.0116136,77.5288472,23,20,1,0.3043,0.5217,0.2174,13,2024-03-23T19:57:46+00:00,NO PARKING,19.23
U-8bbde975,Discovered Unknown,Unknown Hotspot U-0318,No Police Station,13.060787,77.4612433,39,39,0,0.0,0.0513,0.0,14,2024-04-07T04:33:46+00:00,WRONG PARKING,19.21
U-aaf26e82,Discovered Unknown,Unknown Hotspot U-0210,Thalagattapura,12.8717727,77.5390003,37,31,1,0.0811,0.1081,0.0,12,2024-02-03T07:03:46+00:00,WRONG PARKING,19.15
U-86ae0ba5,Discovered Unknown,Unknown Hotspot U-0185,Jalahalli,13.0489388,77.5476641,35,31,1,0.0571,0.8286,0.0571,12,2024-03-25T06:37:46+00:00,NO PARKING,19.12
U-b7d4e8a4,Discovered Unknown,Unknown Hotspot U-0280,Rajajinagar,13.0106276,77.5359806,21,16,1,0.7143,0.1905,0.0476,9,2024-04-03T05:36:46+00:00,NO PARKING,19.12
U-8ba26983,Discovered Unknown,Unknown Hotspot U-0274,Whitefield,12.956615,77.7453822,25,24,0,0.32,0.32,0.16,13,2024-03-12T05:26:46+00:00,WRONG PARKING,19.0
N-13d827ed,Named Junction,"BTP115 - Sahasra Hospital, Jayanagar",K.S. Layout,12.9168191,77.5734408,31,31,1,0.0323,0.0,0.0323,20,2024-04-05T21:19:46+00:00,NO PARKING,18.68
U-bd31c536,Discovered Unknown,Unknown Hotspot U-0169,Kengeri,12.9373493,77.4926418,35,34,0,0.0286,0.0,0.0,14,2024-04-06T23:21:46+00:00,WRONG PARKING,18.4
N-22450ed7,Named Junction,BTP030 - Mekhri Circle,R.T. Nagar,13.0184088,77.5848904,27,25,0,0.3333,0.0,0.0,8,2024-03-25T05:56:46+00:00,NO PARKING,18.35
U-d8816a39,Discovered Unknown,Unknown Hotspot U-0260,Mahadevapura,12.9752757,77.6974681,31,29,0,0.2903,0.6452,0.0,10,2024-04-04T04:09:46+00:00,WRONG PARKING,18.31
N-baac87e5,Named Junction,BTP142 - Lower Agram Road Junction,Ashok Nagar,12.9618241,77.6154959,33,19,0,0.0909,0.2727,0.1515,8,2024-03-30T21:20:46+00:00,WRONG PARKING,18.26
N-0002061c,Named Junction,BTP213 - Royan Circle,Chamarajpet,12.9606725,77.5681329,20,20,0,0.25,0.65,0.2,7,2024-03-20T22:19:46+00:00,NO PARKING,18.23
N-6d9566a3,Named Junction,BTP185 - RV Teachers College,Basavanagudi,12.9447842,77.5798748,38,30,0,0.0526,0.0,0.0526,12,2024-04-07T05:26:46+00:00,NO PARKING,18.16
U-4f80ea4b,Discovered Unknown,Unknown Hotspot U-0201,Hennuru,13.0205718,77.6567519,28,28,0,0.0714,0.0,0.0357,18,2024-03-24T08:02:46+00:00,WRONG PARKING,17.8
U-813aa291,Discovered Unknown,Unknown Hotspot U-0344,Banashankari,12.9192499,77.5421289,27,27,0,0.037,0.5926,0.2963,12,2024-04-06T08:28:46+00:00,WRONG PARKING,17.79
U-9d95da97,Discovered Unknown,Unknown Hotspot U-0188,Jeevanbheemanagar,12.9588544,77.6598287,30,24,0,0.0333,0.6667,0.2,12,2024-03-22T01:35:46+00:00,NO PARKING,17.78
U-d4aeb1aa,Discovered Unknown,Unknown Hotspot U-0052,Kengeri,12.9170501,77.5001856,51,45,0,0.0,0.0196,0.0,7,2023-11-30T05:55:46+00:00,NO PARKING,17.74
N-1aaadd0f,Named Junction,BTP119 - Minerva Circle,V.V.Puram (C.Pet),12.9543174,77.5795833,37,34,1,0.027,0.0541,0.0,16,2024-03-12T23:06:46+00:00,WRONG PARKING,17.73
N-a94f27e6,Named Junction,BTP092 - Bangalore Builders Junction,Magadi Road,12.9599587,77.554374,24,24,1,0.125,0.7083,0.125,9,2024-04-04T12:37:46+00:00,NO PARKING,17.72
U-8fe5d0d3,Discovered Unknown,Unknown Hotspot U-0295,Jeevanbheemanagar,12.9839369,77.6406413,41,38,0,0.0244,0.6829,0.0,9,2024-04-05T21:44:46+00:00,WRONG PARKING,17.41
N-41ec3396,Named Junction,"BTP022 - Marenahalli Junction, Vijayanagar",No Police Station,12.9689726,77.5370644,1,1,0,1.0,0.0,0.0,1,2024-02-03T05:36:46+00:00,WRONG PARKING,17.34
N-a426bd6a,Named Junction,BTP043 - Upparpet Junction,Chamarajpet,12.9714259,77.5733637,1,1,0,0.0,0.0,1.0,1,2024-02-27T09:22:46+00:00,WRONG PARKING,17.34
U-bbb5b85f,Discovered Unknown,Unknown Hotspot U-0304,K.R. Pura,13.004493,77.7101254,27,27,1,0.1111,0.037,0.0741,14,2024-04-02T21:55:46+00:00,WRONG PARKING,17.18
U-3edb1d79,Discovered Unknown,Unknown Hotspot U-0239,Sheshadripuram,12.9852282,77.572417,24,23,1,0.0,0.0417,0.1667,19,2024-04-07T00:02:46+00:00,NO PARKING,17.15
U-68cf1441,Discovered Unknown,Unknown Hotspot U-0309,Adugodi,12.9315638,77.6231225,35,31,1,0.0286,0.0286,0.0286,10,2024-04-03T23:02:46+00:00,WRONG PARKING,17.06
