hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity,daily_density,repeat_offender_ratio,pcis_daily_density,pcis_peak_hour,pcis_large_vehicle,pcis_main_road,pcis_repeat_offender,pcis_score,pcis_percentile,pcis_band
N-a7b466f4,Named Junction,BTP122 - Siddapura Junction,Wilson Garden,12.9484003,77.5927961,146,117,3,0.1233,0.0068,0.0753,43,2024-04-02T02:48:46+00:00,NO PARKING,35.36,3.3953,0.0256,48.7874,54.9215,76.8902,27.3894,81.883,56.04,60.48,High
N-b129d65d,Named Junction,"BTP070 - Cholurpalya Junction, Magadi Road",Magadi Road,12.9734843,77.5508059,2272,2036,14,0.0114,0.0189,0.0528,113,2024-04-08T09:09:46+00:00,NO PARKING,52.47,20.1062,0.0069,95.1498,44.9358,24.679,35.9486,59.2011,56.03,60.34,High
U-d8816a39,Discovered Unknown,Unknown Hotspot U-0260,Mahadevapura,12.9752757,77.6974681,31,29,0,0.2903,0.6452,0.0,10,2024-04-04T04:09:46+00:00,WRONG PARKING,18.31,3.1,0.0,42.9387,20.8274,92.7247,93.5806,53.067,55.98,60.2,High
N-6dc16f5d,Named Junction,"BTP197 - 9th Cross, 24th Main, JP Nagar",J.P. Nagar,12.9115495,77.58599,284,270,0,0.0211,0.0951,0.1056,66,2024-03-31T01:35:46+00:00,WRONG PARKING,41.8,4.303,0.0,60.7703,63.6234,32.6676,66.1912,53.067,55.91,60.06,High
N-a941a018,Named Junction,BTP036 - Police Thimmaiah Circle (GPO),Cubbon Park,12.9810543,77.5943219,83,81,1,0.0361,0.0843,0.1205,26,2024-03-26T21:33:46+00:00,NO PARKING,26.61,3.1923,0.0123,44.7932,67.6177,45.2211,64.194,68.9016,55.91,60.06,High
U-f169a5d8,Discovered Unknown,Unknown Hotspot U-0374,Yeshwanthpura,13.022469,77.5630497,27,27,0,0.1481,0.0,0.0,3,2024-01-14T00:58:46+00:00,WRONG PARKING,9.63,9.0,0.0,84.8787,20.8274,82.4536,22.5392,53.067,55.85,59.77,High
N-a8804a13,Named Junction,"BTP033 - Sophia High School, Sankey Road",High ground,12.9904445,77.5886655,208,157,53,0.0048,0.0,0.2163,51,2024-04-07T03:45:46+00:00,WRONG PARKING,45.15,4.0784,0.3376,58.2026,84.4508,19.4009,22.5392,100.0,55.83,59.63,High
U-bacfe6db,Discovered Unknown,Unknown Hotspot U-0316,Banashankari,12.9423074,77.5483928,34,33,0,0.0,0.5882,0.1176,9,2024-04-07T07:01:46+00:00,WRONG PARKING,16.44,3.7778,0.0,54.4936,66.6191,18.5449,92.0114,53.067,55.82,59.49,High
N-db316af4,Named Junction,BTP068 - Veeresh Theatre Junction,Vijayanagara,12.9769534,77.5454316,417,277,18,0.0048,0.0144,0.0719,55,2024-04-07T02:44:46+00:00,NO PARKING,43.53,7.5818,0.065,80.0285,53.2097,19.4009,32.6676,96.5763,55.75,59.34,High
N-595a75cd,Named Junction,"BTP123 - 10th Cross, Wilson Garden",Wilson Garden,12.9460309,77.5960577,528,460,10,0.0455,0.0019,0.089,108,2024-04-08T06:23:46+00:00,NO PARKING,48.48,4.8889,0.0217,65.6205,58.2026,50.3566,23.3951,79.03,55.72,59.2,High
U-783a29c8,Discovered Unknown,Unknown Hotspot U-0068,Sadashivanagar,13.0278618,77.5747026,1227,1079,12,0.0285,0.0261,0.0375,128,2024-04-08T03:53:46+00:00,WRONG PARKING,53.02,9.5859,0.0111,86.02,36.6619,38.9444,41.3695,67.3324,55.7,59.06,High
N-01a6c93e,Named Junction,"BTP115 - Sahasra Hospital, Jayanagar",Jayanagara,12.9173571,77.5741261,198,178,5,0.3586,0.0253,0.0657,77,2024-04-07T22:01:46+00:00,NO PARKING,45.53,2.5714,0.0281,31.8117,49.786,95.8631,40.7989,83.8802,55.67,58.92,High
U-555c9911,Discovered Unknown,Unknown Hotspot U-0051,R.T. Nagar,13.0250599,77.5853057,663,601,8,0.0588,0.0211,0.0468,118,2024-04-07T22:12:46+00:00,WRONG PARKING,51.88,5.6186,0.0133,70.3281,41.6548,57.7746,37.5178,69.4722,55.64,58.77,High
N-e22f29d6,Named Junction,"BTP145 - Sri Hatti Maramma Circle, Domluru",Halasur,12.9612776,77.636212,171,146,2,0.1404,0.0292,0.0585,51,2024-04-08T03:46:46+00:00,NO PARKING,38.45,3.3529,0.0137,47.9315,46.3623,80.4565,43.5093,70.0428,55.59,58.63,High
U-20e31028,Discovered Unknown,Unknown Hotspot U-0206,Sadashivanagar,13.0055817,77.5806627,61,58,0,0.0328,0.3115,0.0656,16,2024-04-05T03:10:46+00:00,NO PARKING,27.44,3.8125,0.0,55.2068,49.6434,42.9387,84.3081,53.067,55.51,58.49,High
N-e9936cf6,Named Junction,BTP132 - Anepalya Junction,Adugodi,12.94933,77.6058906,24,21,0,0.125,0.0,0.2917,10,2024-04-01T22:09:46+00:00,NO PARKING,19.93,2.4,0.0,28.5307,90.8702,77.7461,22.5392,53.067,55.51,58.49,High
N-1c8299ea,Named Junction,BTP121 - KH Circle,Wilson Garden,12.9518537,77.5903747,107,106,2,0.0654,0.028,0.1402,38,2024-04-06T03:51:46+00:00,NO PARKING,31.57,2.8158,0.0189,38.2311,72.0399,59.6291,42.5107,76.8902,55.47,58.2,High
N-85c545c1,Named Junction,BTP027 - Modi Bridge Junction,Rajajinagar,12.9992733,77.5493148,2759,1901,102,0.0058,0.0047,0.0395,131,2024-04-08T04:05:46+00:00,WRONG PARKING,54.42,21.0611,0.0537,95.5777,37.9458,20.1141,25.9629,93.7233,55.45,58.06,High
N-4328d32c,Named Junction,BTP126 - Dairy Circle,Adugodi,12.9373281,77.6035814,73,69,1,0.0822,0.1233,0.0685,26,2024-04-05T21:14:46+00:00,NO PARKING,25.86,2.8077,0.0145,37.8031,51.4979,67.3324,70.0428,71.612,55.35,57.92,High
U-5febb294,Discovered Unknown,Unknown Hotspot U-0367,K.R. Pura,13.0131563,77.6992312,31,31,0,0.3548,0.0645,0.0645,12,2024-03-29T20:07:46+00:00,NO PARKING,21.46,2.5833,0.0,32.097,49.2154,95.7204,59.7718,53.067,55.35,57.92,High
N-19fcd432,Named Junction,BTP208 - Havanur Circle,Vijayanagara,12.9886218,77.5376877,459,404,4,0.0087,0.061,0.085,79,2024-04-08T00:44:46+00:00,WRONG PARKING,45.4,5.8101,0.0099,71.184,57.0613,21.826,58.3452,65.4779,55.29,57.63,High
N-d04dce8f,Named Junction,BTP054 - Shivananda Circle,High ground,12.9856733,77.579324,589,559,4,0.0526,0.034,0.0492,111,2024-04-07T00:27:46+00:00,NO PARKING,48.34,5.3063,0.0072,69.0442,42.796,54.9215,46.2197,59.4864,55.28,57.49,High
U-e89e18bb,Discovered Unknown,Unknown Hotspot U-0108,Rajajinagar,13.0088163,77.5430917,259,238,7,0.0347,0.0425,0.0734,67,2024-04-08T00:43:46+00:00,WRONG PARKING,46.35,3.8657,0.0294,55.9201,53.6377,44.3652,51.6405,84.7361,55.28,57.49,High
U-6fb96efa,Discovered Unknown,Unknown Hotspot U-0258,HAL Old Airport,12.9585716,77.6682409,300,276,2,0.01,0.0133,0.0633,20,2024-03-30T23:01:46+00:00,WRONG PARKING,39.34,15.0,0.0072,92.8673,48.0742,23.3951,31.5264,59.7718,55.26,57.2,High
N-344943d4,Named Junction,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",Jayanagara,12.9173554,77.5782437,183,164,1,0.082,0.1475,0.0383,51,2024-04-07T01:35:46+00:00,NO PARKING,37.74,3.5882,0.0061,51.9258,37.2325,67.1897,73.4665,58.3452,55.18,57.06,High
U-0a361a49,Discovered Unknown,Unknown Hotspot U-0004,Cubbon Park,12.976115,77.599407,75,57,2,0.08,0.0133,0.0133,12,2024-04-01T04:12:46+00:00,WRONG PARKING,28.17,6.25,0.0351,73.7518,24.679,66.4765,31.5264,87.4465,55.06,56.92,High
N-91f9d435,Named Junction,BTP140 - Madiwala Check Post,Adugodi,12.9335863,77.6155158,217,185,4,0.0323,0.0046,0.1198,52,2024-04-08T05:48:46+00:00,NO PARKING,40.03,4.1731,0.0216,59.7718,67.1897,42.796,25.8203,78.602,55.02,56.78,High
U-cdba5587,Discovered Unknown,Unknown Hotspot U-0137,K.R. Pura,13.0194878,77.7087255,43,43,0,0.3023,0.0233,0.186,23,2024-04-07T02:22:46+00:00,WRONG PARKING,31.05,1.8696,0.0,17.5464,79.4579,93.1526,39.2297,53.067,54.95,56.63,High
U-2ef4aad5,Discovered Unknown,Unknown Hotspot U-0115,HSR Layout,12.9105869,77.6445532,195,178,0,0.0256,0.0,0.0718,21,2024-04-03T00:29:46+00:00,NO PARKING,37.86,9.2857,0.0,85.4494,53.067,36.6619,22.5392,53.067,54.92,56.49,High
U-ae1531d4,Discovered Unknown,Unknown Hotspot U-0386,Peenya,13.0356558,77.5140492,33,32,0,0.1212,0.1515,0.0,8,2024-01-07T01:13:46+00:00,NO PARKING,15.19,4.125,0.0,59.3438,20.8274,76.7475,74.0371,53.067,54.77,56.35,High
U-0499d4a7,Discovered Unknown,Unknown Hotspot U-0036,Kodigehalli,13.0539216,77.5927464,165,150,0,0.0121,0.0061,0.0606,8,2024-03-14T20:48:46+00:00,WRONG PARKING,29.67,20.625,0.0,95.4351,47.2183,25.2496,26.3909,53.067,54.75,56.21,High
U-e51a9674,Discovered Unknown,Unknown Hotspot U-0286,Hulimavu,12.8919369,77.6319766,25,22,0,0.08,0.0,0.0,2,2024-02-06T23:21:46+00:00,WRONG PARKING,6.61,12.5,0.0,91.4408,20.8274,66.4765,22.5392,53.067,54.62,56.06,High
N-9790a22e,Named Junction,"BTP093 - Toll Gate, Mysore Road",Byatarayanapura,12.9569524,77.5505674,9,9,0,0.1111,0.1111,0.1111,4,2024-03-13T19:19:46+00:00,NO PARKING,11.1,2.25,0.0,26.2482,65.0499,73.8944,68.6163,53.067,54.51,55.92,High
N-ee753b79,Named Junction,BTP053 - Three Let Junction,Upparpet,12.9800068,77.5814892,1,1,0,1.0,0.0,1.0,1,2023-11-15T20:35:46+00:00,WRONG PARKING,32.34,1.0,0.0,2.2825,100.0,100.0,22.5392,53.067,54.37,55.78,High
U-b6f5dc4d,Discovered Unknown,Unknown Hotspot U-0010,Peenya,13.0453957,77.5071079,257,243,0,0.0739,0.0272,0.1362,87,2024-04-05T23:53:46+00:00,WRONG PARKING,48.55,2.954,0.0,40.5136,70.8987,63.766,42.368,53.067,54.29,55.63,High
U-a6013ef1,Discovered Unknown,Unknown Hotspot U-0205,Jalahalli,13.0688375,77.5300294,70,66,0,0.0143,0.0,0.2429,16,2024-03-17T20:55:46+00:00,WRONG PARKING,31.5,4.375,0.0,61.7689,87.3039,26.2482,22.5392,53.067,54.29,55.63,High
N-6277ce3c,Named Junction,"BTP026 - 1st Block Junction, Rajajinagar",Malleshwaram,13.0024745,77.5501316,1039,895,17,0.0231,0.001,0.0404,96,2024-04-07T03:01:46+00:00,WRONG PARKING,49.52,10.8229,0.019,88.5877,38.5164,34.8074,22.6819,77.0328,54.27,55.35,High
N-3644eecf,Named Junction,BTP008 - Navarang Theatre,Malleshwaram,12.9985781,77.5530362,966,892,19,0.0186,0.0041,0.0528,111,2024-04-08T05:01:46+00:00,WRONG PARKING,50.29,8.7027,0.0213,83.8802,44.9358,30.6705,25.3923,78.4593,54.19,55.21,High
N-e9c31dd4,Named Junction,BTP078 - NR Square Junction,Halasuru Gate,12.9658734,77.5854068,244,197,4,0.1475,0.0205,0.0287,65,2024-04-06T23:10:46+00:00,WRONG PARKING,41.84,3.7538,0.0203,54.0656,32.097,82.311,37.3752,77.7461,54.09,55.06,High
U-eee7805c,Discovered Unknown,Unknown Hotspot U-0125,Banaswadi,13.0222773,77.6385524,248,246,0,0.0081,0.004,0.2097,50,2024-04-07T01:34:46+00:00,WRONG PARKING,46.43,4.96,0.0,65.9058,83.5949,21.398,25.107,53.067,54.02,54.92,High
U-0a1aff26,Discovered Unknown,Unknown Hotspot U-0061,K.S. Layout,12.9068603,77.5460382,126,121,0,0.0556,0.5794,0.0397,38,2024-03-28T07:11:46+00:00,WRONG PARKING,39.52,3.3158,0.0,47.2183,38.0884,56.3481,91.5835,53.067,54.0,54.78,High
U-7765280c,Discovered Unknown,Unknown Hotspot U-0093,Sadashivanagar,13.007385,77.5792626,182,164,1,0.011,0.2143,0.0714,42,2024-04-05T21:43:46+00:00,NO PARKING,42.02,4.3333,0.0061,61.1983,52.7817,24.2511,78.174,58.3452,53.97,54.64,High
U-6c7cc8d9,Discovered Unknown,Unknown Hotspot U-0336,Jnanabharathi,12.9797965,77.5106269,24,24,0,0.0833,0.6667,0.125,14,2024-03-18T07:40:46+00:00,NO PARKING,14.86,1.7143,0.0,12.2682,69.0442,67.7603,94.4365,53.067,53.97,54.64,High
U-643c1729,Discovered Unknown,Unknown Hotspot U-0357,Halasur,12.9721946,77.6313408,23,21,1,0.0,0.7391,0.0,4,2024-04-08T06:59:46+00:00,WRONG PARKING,6.09,5.75,0.0476,70.8987,20.8274,18.5449,96.4337,92.4394,53.89,54.35,High
N-759526c1,Named Junction,"BTP022 - Marenahalli Junction, Vijayanagar",Vijayanagara,12.9687797,77.5367343,1156,1008,12,0.0104,0.0363,0.0389,124,2024-04-06T23:32:46+00:00,WRONG PARKING,51.91,9.3226,0.0119,85.7347,37.5178,23.8231,47.6462,68.6163,53.87,54.21,High
U-3ea59f70,Discovered Unknown,Unknown Hotspot U-0011,Sheshadripuram,12.9964644,77.5627319,629,408,22,0.0127,0.0095,0.027,53,2024-04-06T05:08:46+00:00,NO PARKING,48.51,11.8679,0.0539,90.1569,31.2411,25.6776,29.2439,93.8659,53.77,54.07,High
N-de813f8d,Named Junction,BTP172 - Nanjappa Circle,Ashok Nagar,12.9617021,77.5994891,776,481,30,0.0168,0.0026,0.0271,66,2024-04-03T23:09:46+00:00,NO PARKING,46.81,11.7576,0.0624,89.8716,31.3837,28.6733,24.1084,95.8631,53.74,53.92,High
N-10dee132,Named Junction,"BTP206 - Shankara Mutt Circle, Vijayanagar",Vijayanagara,12.9985979,77.5414125,710,580,9,0.0225,0.0225,0.038,86,2024-04-04T22:29:46+00:00,WRONG PARKING,47.23,8.2558,0.0155,81.883,36.9472,33.9515,38.8017,72.7532,53.69,53.78,High
N-9d88528b,Named Junction,BTP126 - Dairy Circle,Mico Layout,12.9364045,77.6026033,213,195,3,0.1408,0.4836,0.0188,82,2024-04-08T00:50:46+00:00,WRONG PARKING,42.45,2.5976,0.0154,32.3823,28.2454,80.7418,89.8716,72.3252,53.64,53.64,High
N-de2732a7,Named Junction,BTP069 - MC Circle,Magadi Road,12.9751012,77.5482804,256,231,1,0.1445,0.0312,0.0391,72,2024-04-06T05:35:46+00:00,WRONG PARKING,42.85,3.5556,0.0043,51.2126,37.6605,81.4551,45.6491,56.0628,53.52,53.49,High
N-e40a01aa,Named Junction,BTP023 - Mahalaxmi Layout Entrance,Rajajinagar,13.0080386,77.5485167,939,593,34,0.0277,0.0096,0.0138,103,2024-04-08T05:01:46+00:00,WRONG PARKING,49.47,9.1165,0.0573,85.3067,24.9643,38.2311,29.3866,95.2924,53.42,53.35,High
U-7857e79f,Discovered Unknown,Unknown Hotspot U-0055,Jnanabharathi,12.9716278,77.5076031,121,110,1,0.0826,0.3306,0.0579,48,2024-04-05T05:52:46+00:00,NO PARKING,41.43,2.5208,0.0091,30.6705,46.077,67.475,85.0214,63.9087,53.36,53.21,High
N-6422ffc6,Named Junction,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar,12.9151324,77.5857838,105,95,0,0.1048,0.1143,0.0667,39,2024-04-04T07:58:46+00:00,WRONG PARKING,30.8,2.6923,0.0,34.8074,50.6419,72.3252,69.1869,53.067,53.25,53.07,High
U-c721a8b3,Discovered Unknown,Unknown Hotspot U-0394,Pulikeshinagar(F.Town),12.9992086,77.6195757,26,26,0,0.0769,0.0,0.2308,10,2024-04-04T01:35:46+00:00,WRONG PARKING,15.41,2.6,0.0,32.8103,86.4479,65.4779,22.5392,53.067,53.24,52.92,High
N-5238b46a,Named Junction,BTP076 - Hudson Circle,Halasuru Gate,12.9679927,77.5888372,275,265,1,0.0727,0.0436,0.0545,76,2024-04-08T01:42:46+00:00,NO PARKING,42.54,3.6184,0.0038,52.4964,45.3638,63.4807,52.6391,55.0642,53.19,52.78,High
U-1728b2db,Discovered Unknown,Unknown Hotspot U-0390,Yeshwanthpura,13.0177717,77.5482334,22,22,1,0.1818,0.0455,0.0455,9,2024-03-25T21:55:46+00:00,WRONG PARKING,11.73,2.4444,0.0455,29.2439,41.0842,84.8787,53.495,91.4408,53.19,52.78,High
U-b926ccb3,Discovered Unknown,Unknown Hotspot U-0242,Electronic City,12.8356364,77.679175,50,50,0,0.08,0.88,0.12,31,2024-03-29T06:18:46+00:00,WRONG PARKING,30.23,1.6129,0.0,9.8431,67.475,66.4765,98.2882,53.067,53.17,52.5,High
U-f1d5c12d,Discovered Unknown,Unknown Hotspot U-0361,Bellandur,12.9079908,77.6759634,21,21,0,0.0476,0.0952,0.0952,7,2024-03-12T01:36:46+00:00,WRONG PARKING,7.39,3.0,0.0,41.7974,60.1997,51.3552,66.3338,53.067,53.12,52.35,High
U-4eaba823,Discovered Unknown,Unknown Hotspot U-0135,Wilson Garden,12.937714,77.5851459,280,267,0,0.0,0.0607,0.1679,75,2024-04-06T06:42:46+00:00,NO PARKING,47.53,3.7333,0.0,53.923,76.6049,18.5449,58.2026,53.067,53.07,52.21,High
N-d9734b73,Named Junction,BTP006 - Navarang Bar Junction,Rajajinagar,12.9909781,77.5575959,47,47,0,0.1489,0.0,0.0638,13,2024-04-08T00:07:46+00:00,WRONG PARKING,21.18,3.6154,0.0,52.3538,48.5021,82.5963,22.5392,53.067,53.04,52.07,High
U-24d36762,Discovered Unknown,Unknown Hotspot U-0208,HSR Layout,12.8943786,77.657225,74,71,0,0.0541,0.2162,0.1351,35,2024-04-06T05:58:46+00:00,NO PARKING,36.0,2.1143,0.0,23.3951,70.7561,55.9201,78.4593,53.067,52.97,51.93,High
U-0e0b3934,Discovered Unknown,Unknown Hotspot U-0348,Mico Layout,12.924071,77.6095016,31,31,0,0.5161,1.0,0.0,14,2024-04-07T05:22:46+00:00,WRONG PARKING,23.96,2.2143,0.0,25.2496,20.8274,98.7161,100.0,53.067,52.83,51.78,High
N-95d38317,Named Junction,"BTP210 - 50th cross, 12th Main , Rajajinagar",Rajajinagar,12.9869792,77.5551246,455,409,10,0.0593,0.0022,0.0527,105,2024-04-08T08:46:46+00:00,WRONG PARKING,47.16,4.3333,0.0244,61.1983,44.6505,58.2026,23.8231,80.7418,52.81,51.64,High
U-416d2f58,Discovered Unknown,Unknown Hotspot U-0282,Bellandur,12.9154547,77.6986737,27,27,0,0.0,0.037,0.1852,7,2024-04-06T02:19:46+00:00,WRONG PARKING,12.25,3.8571,0.0,55.7775,79.03,18.5449,48.5021,53.067,52.78,51.5,High
N-208e198e,Named Junction,BTP061 - Bhashyam Circle,Rajajinagar,12.9852373,77.5538787,972,746,28,0.0267,0.0021,0.0298,120,2024-04-08T06:39:46+00:00,NO PARKING,51.4,8.1,0.0375,81.5977,32.8103,37.8031,23.6805,89.0157,52.7,51.36,High
U-d0a9584e,Discovered Unknown,Unknown Hotspot U-0314,Rajajinagar,13.0131295,77.5347332,27,21,0,0.5185,0.2222,0.0,10,2024-04-04T05:30:46+00:00,NO PARKING,19.36,2.7,0.0,35.0927,20.8274,99.0014,78.8873,53.067,52.67,51.21,High
N-428a64fd,Named Junction,BTP155 - Katriguppe Junction,Banashankari,12.9266994,77.5507429,339,319,1,0.0059,0.0826,0.0354,41,2024-04-07T07:38:46+00:00,NO PARKING,38.24,8.2683,0.0031,82.1683,35.6633,20.2568,63.9087,54.3509,52.64,51.07,High
U-f89dd032,Discovered Unknown,Unknown Hotspot U-0312,Malleshwaram,13.0060212,77.5647689,28,26,1,0.0357,0.1071,0.0,6,2024-03-24T04:50:46+00:00,WRONG PARKING,10.42,4.6667,0.0385,64.194,20.8274,45.0785,67.903,89.4437,52.61,50.93,High
U-678a42ba,Discovered Unknown,Unknown Hotspot U-0372,Mahadevapura,12.9908942,77.6877229,26,26,0,0.0,0.4615,0.0,3,2024-03-26T07:58:46+00:00,WRONG PARKING,6.62,8.6667,0.0,83.5949,20.8274,18.5449,88.7304,53.067,52.61,50.93,High
U-4c35f862,Discovered Unknown,Unknown Hotspot U-0183,Ashok Nagar,12.9701686,77.6102037,93,85,1,0.043,0.0,0.129,27,2024-04-02T06:10:46+00:00,NO PARKING,36.18,3.4444,0.0118,49.6434,70.1854,48.9301,22.5392,68.1883,52.43,50.64,High
U-cbe3c289,Discovered Unknown,Unknown Hotspot U-0173,Kamakshipalya,12.9891742,77.5078196,96,96,0,0.0208,0.125,0.1458,33,2024-04-08T06:22:46+00:00,NO PARKING,37.19,2.9091,0.0,39.515,73.0385,32.2397,70.1854,53.067,52.4,50.5,High
N-83d9224b,Named Junction,"BTP189 - New Diagonal Road, Jayanagar",Jayanagara,12.9281123,77.5806976,602,442,18,0.01,0.0083,0.0465,80,2024-04-06T00:46:46+00:00,NO PARKING,46.53,7.525,0.0407,79.8859,41.5121,23.3951,28.2454,90.0143,52.26,50.36,High
N-9a46dcad,Named Junction,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,12.979836,77.5925128,200,190,1,0.03,0.08,0.06,50,2024-04-08T06:30:46+00:00,NO PARKING,37.7,4.0,0.0053,57.632,46.933,40.3709,63.1954,56.776,52.25,50.21,High
U-69a07e4c,Discovered Unknown,Unknown Hotspot U-0375,Banaswadi,12.9949681,77.6540693,33,21,1,0.0,0.8485,0.0,7,2024-01-04T00:48:46+00:00,NO PARKING,13.53,4.7143,0.0476,64.622,20.8274,18.5449,98.0029,92.4394,52.25,50.21,High
U-31b59f92,Discovered Unknown,Unknown Hotspot U-0147,Kodigehalli,13.060033,77.5765847,99,92,2,0.1313,0.0202,0.0909,42,2024-04-05T07:03:46+00:00,WRONG PARKING,40.92,2.3571,0.0217,27.8174,58.7732,78.7447,36.9472,79.03,52.23,49.93,High
U-c019fd97,Discovered Unknown,Unknown Hotspot U-0249,Chikkabanavara,13.0501624,77.4944991,67,64,0,0.0746,0.0448,0.2985,41,2024-04-01T20:17:46+00:00,WRONG PARKING,38.7,1.6341,0.0,10.5563,91.7261,64.0514,53.2097,53.067,52.2,49.79,Medium
N-b96a81b6,Named Junction,BTP017 - Attiguppe Circle,Byatarayanapura,12.9605883,77.529287,393,352,1,0.0127,0.0254,0.0178,18,2024-03-28T06:15:46+00:00,WRONG PARKING,34.63,21.8333,0.0028,95.8631,27.1041,25.6776,40.9415,53.923,52.2,49.79,Medium
U-a2b1c776,Discovered Unknown,Unknown Hotspot U-0164,Yeshwanthpura,13.0284059,77.5618733,35,33,1,0.0286,0.2286,0.1143,16,2024-03-26T23:23:46+00:00,NO PARKING,21.88,2.1875,0.0303,24.8217,65.4779,39.515,79.6006,85.0214,52.16,49.5,Medium
U-3570bf54,Discovered Unknown,Unknown Hotspot U-0237,K.G. Halli,13.0419605,77.6136467,40,39,0,0.25,0.475,0.025,18,2024-04-02T01:46:46+00:00,WRONG PARKING,25.59,2.2222,0.0,25.8203,30.6705,90.2996,89.1583,53.067,52.15,49.36,Medium
U-610e4d83,Discovered Unknown,Unknown Hotspot U-0376,Yelahanka,13.1199416,77.6100166,39,38,0,0.6154,0.0,0.0,9,2024-01-15T21:36:46+00:00,WRONG PARKING,25.57,4.3333,0.0,61.1983,20.8274,99.4294,22.5392,53.067,52.14,49.22,Medium
N-f6ae8e50,Named Junction,BTP130 - GD Mara Junction,Mico Layout,12.9081999,77.6009898,498,396,10,0.0161,0.0382,0.006,55,2024-04-08T00:44:46+00:00,NO PARKING,42.92,9.0545,0.0253,85.0214,21.6833,28.1027,49.0728,81.4551,52.05,49.07,Medium
N-af9b6d1e,Named Junction,BTP053 - Three Let Junction,High ground,12.9839718,77.5817777,50,50,0,0.08,0.1,0.12,25,2024-03-29T02:24:46+00:00,WRONG PARKING,23.66,2.0,0.0,21.398,67.475,66.4765,67.3324,53.067,51.99,48.93,Medium
N-ef0ddf84,Named Junction,"BTP117 - 9th Cross, Kanakapura Road",K.S. Layout,12.9135321,77.5729558,76,75,1,0.0658,0.0526,0.1711,40,2024-04-06T22:01:46+00:00,NO PARKING,29.82,1.9,0.0133,17.8317,77.0328,59.7718,56.3481,69.6148,51.98,48.79,Medium
U-eaf5be91,Discovered Unknown,Unknown Hotspot U-0360,Chikkabanavara,13.0598991,77.5068287,20,20,1,0.1,0.05,0.15,15,2024-04-08T05:04:46+00:00,NO PARKING,13.76,1.3333,0.05,4.9929,73.6091,71.8973,55.2068,93.01,51.86,48.64,Medium
N-82a2a9e2,Named Junction,"BTP182 - 19th Main Junction, Rajajinagar",Rajajinagar,12.996562,77.5515603,299,261,8,0.0301,0.0368,0.0368,66,2024-04-08T04:17:46+00:00,WRONG PARKING,42.06,4.5303,0.0307,63.0528,36.3766,40.7989,47.7889,85.1641,51.85,48.5,Medium
N-f54bc40a,Named Junction,BTP218 - Syndicate Bank Junction,Wilson Garden,12.9369154,77.5849353,113,103,1,0.0088,0.0,0.292,33,2024-03-17T08:07:46+00:00,NO PARKING,32.33,3.4242,0.0097,49.3581,91.0128,22.1113,22.5392,64.9073,51.85,48.5,Medium
N-51107403,Named Junction,BTP126 - Dairy Circle,Wilson Garden,12.9373618,77.5999048,48,47,0,0.1042,0.2292,0.125,30,2024-04-03T20:43:46+00:00,NO PARKING,25.04,1.6,0.0,9.5578,69.0442,72.1826,79.7432,53.067,51.83,48.22,Medium
N-ee3d2ef1,Named Junction,BTP185 - RV Teachers College,Wilson Garden,12.944189,77.5824647,19,19,0,0.0526,0.1579,0.1053,8,2024-03-30T05:39:46+00:00,NO PARKING,14.1,2.375,0.0,28.1027,63.1954,54.9215,74.3224,53.067,51.67,48.07,Medium
U-d2849aa3,Discovered Unknown,Unknown Hotspot U-0393,Electronic City,12.8509305,77.6574505,116,100,0,0.0,0.0,0.0431,4,2023-12-30T08:04:46+00:00,WRONG PARKING,25.46,29.0,0.0,97.5749,39.8003,18.5449,22.5392,53.067,51.62,47.93,Medium
U-7cff88a6,Discovered Unknown,Unknown Hotspot U-0124,Jayanagara,12.9315211,77.5925501,46,44,0,0.0217,0.0,0.1087,9,2024-01-19T21:18:46+00:00,WRONG PARKING,20.06,5.1111,0.0,67.0471,64.4793,33.3809,22.5392,53.067,51.6,47.79,Medium
U-d23d369d,Discovered Unknown,Unknown Hotspot U-0362,Whitefield,12.9612264,77.7476995,22,20,0,0.0909,0.5909,0.1364,19,2024-03-25T02:40:46+00:00,WRONG PARKING,16.17,1.1579,0.0,2.4251,71.0414,69.7575,92.1541,53.067,51.57,47.65,Medium
U-a4a6a9d8,Discovered Unknown,Unknown Hotspot U-0299,Whitefield,12.9381363,77.7467652,57,53,0,0.1404,0.5965,0.0526,31,2024-04-08T04:07:46+00:00,WRONG PARKING,32.05,1.8387,0.0,16.9757,44.5078,80.4565,92.4394,53.067,51.48,47.5,Medium
U-ae693b7b,Discovered Unknown,Unknown Hotspot U-0123,Chikkajala,13.184063,77.6876371,241,223,5,0.0747,0.0083,0.0041,44,2024-03-23T02:53:46+00:00,WRONG PARKING,43.94,5.4773,0.0224,69.7575,21.1127,64.194,28.2454,79.4579,51.23,47.36,Medium
